countrycode,countryname,regioncode,coveragetype,year,datayear,datatype,isinterpolated,usemicrodata,ppp,povertyline,mean,headcount,povertygap,povertygapsq,watts,gini,median,mld,polarization,population,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10
SYR,Syrian Arab Republic,MNA,3,2004,2004,,FALSE,TRUE,22.88657,1.9,217.175353375616,0.01669,0.002418,5.923e-4,0.002807,0.3578,166.4,0.2084,,17.83,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
TWN,"Taiwan, China",OHI,3,1981,1981,,FALSE,TRUE,15.99478497,1.9,495.033556503144,0,0,0,0,0.2997,416,0.1458,,18.03,0.0374,0.05097,0.06077,0.06984,0.07899,0.08915,0.1021,0.1194,0.1485,0.2429
TWN,"Taiwan, China",OHI,3,1986,1986,,FALSE,TRUE,15.99478497,1.9,659.39594169772,0,0,0,0,0.2971,555.8,0.145,,19.41,0.03798,0.05192,0.0611,0.07003,0.07934,0.08956,0.1023,0.1184,0.1457,0.2437
TWN,"Taiwan, China",OHI,3,1991,1991,,FALSE,TRUE,15.99478497,1.9,1093.34879495415,0,0,0,0,0.2997,917.1,0.147,,20.5,0.03728,0.05103,0.06053,0.0697,0.07909,0.08952,0.1027,0.12,0.1483,0.2418
TWN,"Taiwan, China",OHI,3,1995,1995,,FALSE,TRUE,15.99478497,1.9,1275.05704634206,0.002472,0.0022,0.001958,0.005454,0.3132,1078,0.1762,,21.26,0.03174,0.04936,0.0595,0.06877,0.0789,0.09016,0.1033,0.1217,0.1504,0.246
TWN,"Taiwan, China",OHI,3,1997,1997,,FALSE,TRUE,15.99478497,1.9,1349.80510915169,0,0,0,0,0.3082,1135,0.1562,,21.6,0.03529,0.04949,0.05926,0.06863,0.07838,0.09004,0.1034,0.1205,0.1495,0.2454
TWN,"Taiwan, China",OHI,3,2000,2000,,FALSE,TRUE,15.99478497,1.9,1431.51813417846,0,0,0,0,0.3111,1189,0.1589,,22.17,0.03522,0.04928,0.05932,0.06858,0.07775,0.08881,0.1019,0.1207,0.1501,0.2483
TWN,"Taiwan, China",OHI,3,2005,2005,,FALSE,TRUE,15.99478497,1.9,1434.30967859068,0,0,0,0,0.3218,1179,0.1711,,22.72,0.03391,0.04798,0.05786,0.06698,0.07691,0.08788,0.1015,0.1203,0.1509,0.2557
TWN,"Taiwan, China",OHI,3,2007,2007,,FALSE,TRUE,15.99478497,1.9,1356.23197228786,0,0,0,0,0.3212,1116,0.1698,,22.9,0.03354,0.0481,0.05788,0.06693,0.07662,0.08795,0.1017,0.1211,0.1532,0.2529
TWN,"Taiwan, China",OHI,3,2010,2010,,FALSE,TRUE,15.99478497,1.9,1260.32441807184,0,0,0,0,0.3321,1038,0.1868,,23.14,0.03043,0.04611,0.05649,0.06654,0.07671,0.08819,0.1026,0.1213,0.15310000000000001,0.2585
TWN,"Taiwan, China",OHI,3,2013,2013,,FALSE,TRUE,15.99478497,1.9,1281.45518198382,0,0,0,0,0.3249,1058,0.1777,,23.34,0.03198,0.04785,0.05807,0.06735,0.07703,0.08805,0.1014,0.12,0.1506,0.2577
TWN,"Taiwan, China",OHI,3,2016,2016,,FALSE,TRUE,15.99478497,1.9,1375.01919031269,0,0,0,0,0.3148,1144,0.1651,,23.51,0.03396,0.04906,0.05896,0.06836,0.07786,0.089,0.1022,0.1199,0.1494,0.2512
TJK,Tajikistan,ECA,3,1999,1999,,FALSE,TRUE,1.882669908,1.9,62.9417311053896,0.5437,0.1751,0.07908,0.2442,0.2954,54.16,0.1499,,6.12,0.03271,0.0507,0.06222,0.07224,0.0816,0.09256,0.1053,0.1212,0.1479,0.2335
TJK,Tajikistan,ECA,3,2003,2003,,FALSE,TRUE,1.882669908,1.9,92.8794713687513,0.3083,0.08194,0.03153,0.1068,0.3272,76.19,0.1768,,6.54,0.03263,0.04649,0.05659,0.06652,0.07685,0.08799,0.1019,0.122,0.1528,0.2562
TJK,Tajikistan,ECA,3,2004,2004,,FALSE,TRUE,1.882669908,1.9,123.019848151089,0.1543,0.03571,0.01244,0.04481,0.336,100,0.1854,,6.66,0.03194,0.04588,0.05545,0.06506,0.07564,0.08808,0.1016,0.1177,0.153,0.2657
TJK,Tajikistan,ECA,3,2007,2007,,FALSE,TRUE,1.882669908,1.9,139.646110225952,0.1035,0.0379,0.02168,0.06318,0.3219,118.9,0.1977,,7.06,0.02571,0.04857,0.0604,0.06989,0.07977,0.09154,0.1053,0.1217,0.1459,0.2512
TJK,Tajikistan,ECA,3,2009,2009,,FALSE,TRUE,1.882669908,1.9,164.535029629668,0.04741,0.008977,0.002571,0.01069,0.3077,139.2,0.1565,,7.36,0.03421,0.04933,0.05868,0.06865,0.07998,0.09084,0.1039,0.1217,0.1514,0.2413
TJK,Tajikistan,ECA,3,2015,2015,,FALSE,TRUE,1.882669908,1.9,192.715329037734,0.04814,0.0105,0.003747,0.01352,0.34,157.7,0.1935,,8.45,0.02951,0.04484,0.05517,0.06523,0.07603,0.08776,0.1025,0.1217,0.1533,0.2639
TZA,Tanzania,SSA,3,1991,1991.92,,FALSE,TRUE,585.5203743,1.9,50.8463348703821,0.7206,0.3058,0.1624,0.4599,0.3529,40.57,0.2107,,26.96,0.02699,0.04323,0.05493,0.06506,0.07416,0.085319999999999993,0.09895,0.1217,0.1584,0.2712
TZA,Tanzania,SSA,3,2000,2000.33,,FALSE,TRUE,585.5203743,1.9,35.9277784730404,0.8596,0.4611,0.2868,0.7618,0.373,27.19,0.2316,,33.5,0.02681,0.04097,0.05168,0.06128,0.07069,0.08296,0.09829,0.1206,0.1573,0.2894
TZA,Tanzania,SSA,3,2007,2007,,FALSE,TRUE,585.5203743,1.9,67.1115961031115,0.5994,0.2325,0.118,0.3396,0.4028,48.93,0.2726,,40.68,0.02476,0.03815,0.04817,0.058,0.068,0.07934,0.09452,0.1166,0.1532,0.3192
TZA,Tanzania,SSA,3,2011,2011.77,,FALSE,TRUE,585.5203743,1.9,78.6006587691925,0.4909,0.1538,0.06501,0.2053,0.3778,58.43,0.2352,,47.05,0.03087,0.04281,0.05118,0.0602,0.06949,0.07996,0.0938,0.1134,0.1488,0.3095
TZA,Tanzania,SSA,3,2017,2017.92,,FALSE,TRUE,585.5203743,1.9,83.1530894890098,0.4908,0.1567,0.06681,0.2098,0.4049,58.82,0.2704,,56.32,0.02875,0.03996,0.04827,0.05633,0.06533,0.07632,0.09118,0.113,0.1497,0.3312
THA,Thailand,EAP,3,1981,1981,,FALSE,FALSE,12.84437926,1.9,166.072488562253,0.1958,0.05016,0.01726,0.06216,0.4522,111.4,0.3441,0.4113,48.33,0.02292,0.03125,0.0401,0.04981,0.06088,0.07415,0.09121,0.1157,0.1589,0.3551
THA,Thailand,EAP,3,1988,1988,,FALSE,FALSE,12.84437926,1.9,173.586276815082,0.1432,0.02552,0.006199,0.02858,0.4384,116.7,0.3192,0.3842,54.89,0.02684,0.03433,0.04236,0.05125,0.06148,0.07383,0.0898,0.1129,0.154,0.3533
THA,Thailand,EAP,3,1990,1990,,FALSE,TRUE,12.84437926,1.9,194.100676587282,0.09374,0.01786,0.005483,0.02179,0.4527,123.8,0.3383,,56.56,0.02448,0.03461,0.04179,0.04928,0.05876,0.07027,0.08657,0.1118,0.1588,0.3636
THA,Thailand,EAP,3,1992,1992,,FALSE,TRUE,12.84437926,1.9,233.641286764322,0.0665,0.01135,0.003229,0.01358,0.4786,142.5,0.3806,,57.81,0.02247,0.03139,0.03843,0.04623,0.05552,0.06738,0.08408,0.1105,0.1575,0.3865
THA,Thailand,EAP,3,1994,1994,,FALSE,TRUE,12.84437926,1.9,245.646018787228,0.03216,0.005253,0.001367,0.00616,0.4347,164.4,0.3124,,58.88,0.02534,0.036,0.0438,0.05197,0.06152,0.07369,0.09046,0.1135,0.1548,0.3489
THA,Thailand,EAP,3,1996,1996,,FALSE,TRUE,12.84437926,1.9,266.733201596866,0.02248,0.003389,8.383e-4,0.003936,0.429,180.7,0.3038,,60.13,0.02566,0.03626,0.04449,0.05309,0.0625,0.07407,0.09034,0.1141,0.1567,0.3428
THA,Thailand,EAP,3,1998,1998,,FALSE,TRUE,12.84437926,1.9,266.678220547992,0.01496,0.002283,5.928e-4,0.002674,0.4146,184.8,0.2811,,61.59,0.02679,0.03693,0.04489,0.05362,0.06361,0.07672,0.09392,0.1187,0.1617,0.3231
THA,Thailand,EAP,3,1999,1999,,FALSE,TRUE,12.84437926,1.9,254.869843275375,0.02542,0.0036,7.845e-4,0.004092,0.4309,172.3,0.3051,,62.3,0.02538,0.03528,0.04376,0.05226,0.06214,0.07415,0.09083,0.1154,0.1602,0.3406
THA,Thailand,EAP,3,2000,2000,,FALSE,TRUE,12.84437926,1.9,251.439800266235,0.02548,0.004072,0.001051,0.004766,0.4283,170.4,0.3017,,62.95,0.02558,0.03596,0.04371,0.05228,0.06229,0.07416,0.09116,0.1175,0.1605,0.3369
THA,Thailand,EAP,3,2002,2002,,FALSE,TRUE,12.84437926,1.9,284.252984992161,0.01144,0.002214,7.527e-4,0.002789,0.4194,198.3,0.2902,,64.07,0.02623,0.03655,0.04489,0.0538,0.06397,0.07642,0.09308,0.1163,0.157,0.3318
THA,Thailand,EAP,3,2004,2004,,FALSE,TRUE,12.84437926,1.9,320.803239720028,0.007517,0.001246,3.636e-4,0.001495,0.4254,223.5,0.2995,,65,0.02531,0.03577,0.04419,0.0533,0.06362,0.07635,0.0932,0.1156,0.1548,0.3379
THA,Thailand,EAP,3,2006,2006,,FALSE,TRUE,12.84437926,1.9,359.58714218354,0.006913,0.0011,2.708e-4,0.001277,0.4182,255.6,0.2902,,65.81,0.02465,0.03559,0.04462,0.05402,0.06492,0.07809,0.09479,0.1188,0.1597,0.3249
THA,Thailand,EAP,3,2007,2007,,FALSE,TRUE,12.84437926,1.9,358.283402494468,0.003434,4.882e-4,1.155e-4,5.626e-4,0.3976,261.9,0.2602,,66.18,0.02692,0.0381,0.04689,0.05634,0.06724,0.08005,0.09674,0.1205,0.1588,0.3084
THA,Thailand,EAP,3,2008,2008,,FALSE,TRUE,12.84437926,1.9,378.638727149916,0.001498,2.111e-4,4.814e-5,2.415e-4,0.4029,274.5,0.267,,66.53,0.02687,0.03734,0.04595,0.05539,0.0664,0.07955,0.09648,0.1203,0.1604,0.3113
THA,Thailand,EAP,3,2009,2009,,FALSE,TRUE,12.84437926,1.9,391.613286253963,0.00168,2.524e-4,5.76e-5,2.888e-4,0.396,288.9,0.2585,,66.87,0.02708,0.03817,0.04684,0.05633,0.06751,0.0808,0.09727,0.1209,0.1591,0.306
THA,Thailand,EAP,3,2010,2010,,FALSE,TRUE,12.84437926,1.9,404.099492333555,0.001418,1.367e-4,2.63e-5,1.532e-4,0.394,295.8,0.2552,,67.2,0.02727,0.03885,0.04766,0.05679,0.06748,0.08036,0.09709,0.1195,0.1578,0.3072
THA,Thailand,EAP,3,2011,2011,,FALSE,TRUE,12.84437926,1.9,410.163294151119,4.407e-4,6.776e-5,1.643e-5,7.829e-5,0.3746,309,0.2297,,67.52,0.03025,0.04199,0.05077,0.05973,0.06969,0.08166,0.09682,0.1176,0.1525,0.299
THA,Thailand,EAP,3,2012,2012,,FALSE,TRUE,12.84437926,1.9,442.172064474892,5.606e-4,1.171e-4,3.633e-5,1.414e-4,0.3926,326.7,0.2539,,67.84,0.02757,0.03891,0.04758,0.05682,0.06771,0.08065,0.09714,0.1204,0.1589,0.3043
THA,Thailand,EAP,3,2013,2013,,FALSE,TRUE,12.84437926,1.9,449.196482777367,3.922e-4,3.79e-5,6.561e-6,4.177e-5,0.3785,336.4,0.2345,,68.14,0.02883,0.04047,0.04953,0.05836,0.06912,0.08181,0.09877,0.1219,0.1589,0.2923
THA,Thailand,EAP,3,2014,2014,,FALSE,TRUE,12.84437926,1.9,448.418586043983,3.223e-4,4.926e-5,1.034e-5,5.557e-5,0.3703,341,0.2247,,68.44,0.0297,0.04143,0.05046,0.05977,0.07029,0.08272,0.09907,0.1219,0.1579,0.2868
THA,Thailand,EAP,3,2015,2015,,FALSE,TRUE,12.84437926,1.9,469.365170203722,2.563e-4,1.076e-4,5.101e-5,1.465e-4,0.3599,362.2,0.2116,,68.71,0.03165,0.04314,0.05186,0.06103,0.07149,0.08391,0.09933,0.1201,0.1535,0.284
THA,Thailand,EAP,3,2016,2016,,FALSE,TRUE,12.84437926,1.9,469.77342108036,2.727e-4,4.708e-5,9.586e-6,5.283e-5,0.3689,357.9,0.2222,,68.97,0.03052,0.04208,0.05099,0.05991,0.07027,0.08239,0.09808,0.1203,0.1563,0.2892
THA,Thailand,EAP,3,2017,2017,,FALSE,TRUE,12.84437926,1.9,477.055050648874,2.985e-4,3.56e-5,4.984e-6,3.839e-5,0.3653,366.9,0.2178,,69.21,0.03048,0.04206,0.05096,0.06012,0.07092,0.08385,0.0996,0.1212,0.1565,0.2843
THA,Thailand,EAP,3,2018,2018,,FALSE,TRUE,12.84437926,1.9,469.385322041188,2.406e-4,3.704e-5,9.557e-6,4.321e-5,0.3641,360.6,0.2158,,69.43,0.03038,0.04205,0.05098,0.06009,0.07086,0.08377,0.1,0.1222,0.1581,0.2815
TLS,Timor-Leste,EAP,3,2001,2001,,FALSE,TRUE,0.5613374,1.9,79.4257486774387,0.4598,0.145,0.06217,0.194,0.3594,61.88,0.2112,,0.9,0.03041,0.04242,0.05245,0.0621,0.07186,0.08457,0.1003,0.1207,0.15310000000000001,0.2821
TLS,Timor-Leste,EAP,3,2007,2007,,FALSE,TRUE,0.5613374,1.9,69.8276978940805,0.4702,0.125,0.04561,0.1581,0.2782,59.76,0.1249,,1.04,0.04141,0.05379,0.06301,0.07177,0.08087,0.09086,0.1034,0.1198,0.1463,0.2288
TLS,Timor-Leste,EAP,3,2014,2014,,FALSE,TRUE,0.5613374,1.9,85.5611834585019,0.3072,0.06729,0.02182,0.08264,0.2865,72.35,0.1338,,1.17,0.04044,0.05382,0.06294,0.07132,0.07996,0.08911,0.1006,0.1177,0.1442,0.2399
TGO,Togo,SSA,3,2006,2006,,FALSE,TRUE,232.2149943,1.9,76.1868735582668,0.5558,0.2105,0.1034,0.3002,0.4221,52.64,0.294,,5.76,0.02465,0.03593,0.0442,0.05322,0.06353,0.07549,0.09303,0.1185,0.165,0.3264
TGO,Togo,SSA,3,2011,2011,,FALSE,TRUE,232.2149943,1.9,79.8681282560425,0.5418,0.2321,0.1269,0.3525,0.4602,53.35,0.3625,,6.6,0.01905,0.02917,0.03822,0.04863,0.05998,0.07412,0.0933,0.1214,0.1708,0.3453
TGO,Togo,SSA,3,2015,2015,,FALSE,TRUE,232.2149943,1.9,81.8696781278215,0.4982,0.2013,0.1086,0.3083,0.4306,58.06,0.3247,,7.32,0.01879,0.03159,0.04273,0.05265,0.06508,0.07909,0.099030000000000007,0.1251,0.1703,0.3156
TON,Tonga,EAP,3,2001,2001,,FALSE,TRUE,1.638717379,1.9,310.43224066147,0.02809,0.007025,0.002591,0.00889,0.3769,246.2,0.2449,,0.1,0.02374,0.03875,0.04942,0.06087,0.0723,0.08662,0.1025,0.1238,0.1592,0.2829
TON,Tonga,EAP,3,2009,2009,,FALSE,TRUE,1.638717379,1.9,295.566699900202,0.01107,0.002678,9.229e-4,0.003329,0.375,229.6,0.2343,,0.1,0.02685,0.04048,0.05039,0.0599,0.07097,0.08413,0.09999,0.1215,0.1565,0.2893
TON,Tonga,EAP,3,2015,2015,,FALSE,TRUE,1.638717379,1.9,306.437000141313,0.009525,0.001802,5.161e-4,0.002133,0.3759,231.8,0.2335,,0.1,0.02755,0.04083,0.05169,0.06204,0.07097,0.08145,0.09512,0.1168,0.1562,0.2974
TTO,Trinidad and Tobago,LAC,3,1988,1988,,FALSE,FALSE,4.619226235,1.9,431.31308457758,0.006646,2.031e-4,8.282e-6,3.452e-4,0.426,319.7,0.3193,0.4042,1.2,0.01863,0.03038,0.042,0.05403,0.06706,0.082,0.1004,0.1257,0.1683,0.3114
TTO,Trinidad and Tobago,LAC,3,1992,1992,,FALSE,FALSE,4.619226235,1.9,302.650841744665,0.03412,0.008592,0.003785,0.01038,0.4027,233.9,0.2882,0.3615,1.24,0.02073,0.03433,0.04578,0.05757,0.07038,0.08493,0.1023,0.125,0.1601,0.2989
TUN,Tunisia,MNA,3,1985,1985,,FALSE,FALSE,0.696533751,1.9,172.444680266141,0.1508,0.0384,0.01442,0.04957,0.4343,122.2,0.3218,0.3749,7.33,0.02258,0.03282,0.04293,0.05338,0.06471,0.07772,0.09385,0.1163,0.1549,0.3408
TUN,Tunisia,MNA,3,1990,1990,,FALSE,FALSE,0.696533751,1.9,185.485854772057,0.1072,0.02698,0.01056,0.03668,0.4024,140.9,0.2821,0.3507,8.24,0.02278,0.03586,0.04655,0.05753,0.06949,0.08317,0.09971,0.1216,0.1564,0.3069
TUN,Tunisia,MNA,3,1995,1995,,FALSE,FALSE,0.696533751,1.9,188.985305568943,0.1182,0.02834,0.01003,0.03508,0.4166,138.5,0.2942,0.3781,9.13,0.023,0.03357,0.04407,0.05497,0.06684,0.08051,0.09746,0.121,0.1611,0.3175
TUN,Tunisia,MNA,3,2000,2000,,FALSE,FALSE,0.696533751,1.9,223.58762957075,0.06004,0.01179,0.003759,0.01418,0.4081,165.6,0.2811,0.359,9.71,0.02444,0.03519,0.04565,0.05635,0.06785,0.08097,0.09711,0.1194,0.1574,0.3157
TUN,Tunisia,MNA,3,2005,2005.34,,FALSE,TRUE,0.696533751,1.9,246.260095656846,0.03395,0.007214,0.002429,0.009019,0.3773,191.5,0.2401,,10.11,0.02524,0.03917,0.05055,0.06115,0.07185,0.0846,0.1001,0.1207,0.1559,0.2908
TUN,Tunisia,MNA,3,2010,2010.41,,FALSE,TRUE,0.696533751,1.9,287.684404455599,0.02003,0.004047,0.001246,0.00492,0.3581,231.1,0.217,,10.64,0.02601,0.0413,0.05289,0.06306,0.07433,0.08708,0.1025,0.1237,0.1589,0.2703
TUN,Tunisia,MNA,3,2015,2015.42,,FALSE,TRUE,0.696533751,1.9,339.887829813107,0.002462,3.207e-4,7.221e-5,3.669e-4,0.3282,280.7,0.1781,,11.18,0.03157,0.04646,0.0569,0.0665,0.07657,0.08833,0.1024,0.1222,0.1533,0.2557
TUR,Turkey,ECA,3,1987,1987,,FALSE,FALSE,1.164342278,1.9,281.945447991526,0.02396,0.005303,0.002232,0.006314,0.4348,196.7,0.3259,0.3526,51.1,0.02367,0.03528,0.04438,0.05373,0.06407,0.07617,0.0913,0.1122,0.1478,0.3513
TUR,Turkey,ECA,3,1994,1994,,FALSE,FALSE,1.164342278,1.9,275.896421235637,0.03249,0.0071,0.002777,0.007909,0.4132,204.2,0.2908,0.3593,57.56,0.02323,0.03449,0.04528,0.05618,0.067780000000000007,0.08091,0.09697,0.119,0.1566,0.3196
TUR,Turkey,ECA,3,2002,2002,,FALSE,TRUE,1.164342278,1.9,298.638415819085,0.02505,0.003401,6.837e-4,0.003809,0.414,220.2,0.2887,,65.15,0.02282,0.03482,0.04511,0.05588,0.06771,0.08013,0.09643,0.1198,0.1587,0.3186
TUR,Turkey,ECA,3,2003,2003,,FALSE,TRUE,1.164342278,1.9,283.896644957454,0.04167,0.00862,0.00252,0.01027,0.4218,205.7,0.3027,,66.09,0.02102,0.03407,0.04476,0.05523,0.06649,0.0793,0.09592,0.1196,0.1596,0.3241
TUR,Turkey,ECA,3,2004,2004,,FALSE,TRUE,1.164342278,1.9,348.885582213639,0.02189,0.003327,6.731e-4,0.003728,0.4129,264.4,0.2937,,67.01,0.02036,0.03325,0.04447,0.05611,0.06881,0.08272,0.1002,0.124,0.1618,0.3083
TUR,Turkey,ECA,3,2005,2005,,FALSE,TRUE,1.164342278,1.9,370.886018514117,0.02599,0.004811,0.001545,0.005917,0.4261,275,0.3159,,67.9,0.01898,0.03263,0.04443,0.05535,0.0675,0.08095,0.09746,0.1194,0.1556,0.3276
TUR,Turkey,ECA,3,2006,2006,,FALSE,TRUE,1.164342278,1.9,372.714632338247,0.01877,0.003152,7.065e-4,0.003582,0.3965,289.6,0.2724,,68.76,0.02083,0.03529,0.04704,0.05858,0.07119,0.08537,0.1014,0.1239,0.1607,0.2956
TUR,Turkey,ECA,3,2007,2007,,FALSE,TRUE,1.164342278,1.9,392.993463606301,0.01427,0.001736,2.801e-4,0.001897,0.3844,310.1,0.2558,,69.58,0.02148,0.0361,0.04886,0.06068,0.07258,0.08591,0.1018,0.1255,0.1647,0.2823
TUR,Turkey,ECA,3,2008,2008,,FALSE,TRUE,1.164342278,1.9,434.768916655647,0.006224,0.001762,7.699e-4,0.002387,0.3902,344.1,0.266,,70.42,0.02078,0.03615,0.04884,0.0604,0.07249,0.08609,0.1015,0.1224,0.1569,0.2944
TUR,Turkey,ECA,3,2009,2009,,FALSE,TRUE,1.164342278,1.9,430.210608351839,0.008707,6.944e-4,7.903e-5,7.378e-4,0.3897,335.9,0.2601,,71.32,0.02209,0.03667,0.04813,0.05982,0.07148,0.08497,0.1003,0.1222,0.1622,0.2921
TUR,Turkey,ECA,3,2010,2010,,FALSE,TRUE,1.164342278,1.9,437.49574003908,0.007823,0.001035,1.687e-4,0.001131,0.3879,338.3,0.2587,,72.33,0.02212,0.03691,0.04929,0.06056,0.07155,0.0843,0.1,0.1234,0.1588,0.293
TUR,Turkey,ECA,3,2011,2011,,FALSE,TRUE,1.164342278,1.9,478.586764221099,0.002771,1.389e-4,1.185e-5,1.452e-4,0.4004,360,0.2739,,73.44,0.02162,0.03635,0.0476,0.05832,0.06937,0.08253,0.09877,0.1206,0.1599,0.305
TUR,Turkey,ECA,3,2012,2012,,FALSE,TRUE,1.164342278,1.9,497.060956024328,0.002573,8.011e-5,5.281e-6,8.291e-5,0.4017,370.5,0.2748,,74.65,0.02185,0.03606,0.04743,0.05797,0.06884,0.08195,0.09819,0.1218,0.1609,0.305
TUR,Turkey,ECA,3,2013,2013,,FALSE,TRUE,1.164342278,1.9,517.267959105466,0.003319,5.761e-4,1.747e-4,6.988e-4,0.4018,390.4,0.2755,,75.93,0.02215,0.03631,0.04732,0.05758,0.06917,0.08227,0.09847,0.121,0.16,0.3058
TUR,Turkey,ECA,3,2014,2014,,FALSE,TRUE,1.164342278,1.9,540.237984901103,0.002504,3.446e-4,8.236e-5,3.989e-4,0.4124,394.5,0.2882,,77.23,0.02199,0.03575,0.04577,0.05636,0.067,0.07999,0.09642,0.1199,0.1608,0.3161
TUR,Turkey,ECA,3,2015,2015,,FALSE,TRUE,1.164342278,1.9,541.232980752457,0.002806,6.07e-4,2.47e-4,7.939e-4,0.4285,381.9,0.3122,,78.53,0.02138,0.03458,0.0448,0.05428,0.06497,0.07752,0.09392,0.1169,0.1571,0.3346
TUR,Turkey,ECA,3,2016,2016,,FALSE,TRUE,1.164342278,1.9,567.573913571417,0.002306,3.805e-4,9.001e-5,4.368e-4,0.4187,410.7,0.2958,,79.82,0.02211,0.03514,0.04497,0.05437,0.06573,0.07922,0.09586,0.1196,0.1621,0.3209
TUR,Turkey,ECA,3,2017,2017,,FALSE,TRUE,1.164342278,1.9,577.957720024188,0.002006,1.865e-4,2.993e-5,2.038e-4,0.4141,420.5,0.2899,,81.1,0.02241,0.03561,0.04582,0.05605,0.06673,0.07956,0.09615,0.1191,0.1594,0.3191
TUR,Turkey,ECA,3,2018,2018,,FALSE,TRUE,1.164342278,1.9,590.201568186289,7.983e-4,9.358e-5,2.397e-5,1.087e-4,0.4188,426.5,0.2955,,82.32,0.02249,0.03526,0.04557,0.05588,0.06631,0.07842,0.0939,0.1175,0.1585,0.3262
TKM,Turkmenistan,ECA,3,1998,1998,,FALSE,FALSE,1.527624,1.9,76.909580365214,0.5143,0.194,0.0948,0.2821,0.4077,56.36,0.2778,0.3609,4.41,0.02574,0.03567,0.04558,0.0559,0.06716,0.08016,0.09631,0.1188,0.1574,0.3173
TUV,Tuvalu,EAP,3,2010,2010,,FALSE,TRUE,1.172770841,1.9,233.575456772522,0.0326,0.003984,6.998e-4,0.004398,0.3914,175,0.2538,,0.01,0.02686,0.03903,0.04865,0.05936,0.06928,0.08024,0.09682,0.116,0.1566,0.3072
UGA,Uganda,SSA,3,1989,1989,,FALSE,FALSE,946.8904202,1.9,70.0940107704939,0.577,0.2552,0.1443,0.4059,0.4436,49.66,0.3412,0.4051,16.76,0.01933,0.03008,0.04082,0.052,0.06421,0.07831,0.09584,0.1202,0.1622,0.337
UGA,Uganda,SSA,3,1992,1992.23,,FALSE,TRUE,946.8904202,1.9,63.3570257285596,0.6384,0.2589,0.1356,0.3835,0.4143,46.03,0.2921,,18.56,0.02449,0.03734,0.04696,0.05705,0.06738,0.07899,0.09311,0.113,0.1465,0.3352
UGA,Uganda,SSA,3,1996,1996.2,,FALSE,TRUE,946.8904202,1.9,63.3213338355732,0.6256,0.2449,0.1223,0.3524,0.3904,46.66,0.2522,,21.03,0.02781,0.04037,0.04915,0.0584,0.06881,0.07996,0.09529,0.1156,0.1512,0.3134
UGA,Uganda,SSA,3,1999,1999.55,,FALSE,TRUE,946.8904202,1.9,61.8219567870189,0.6691,0.2833,0.152,0.4264,0.43,43.26,0.3118,,23.65,0.02344,0.03597,0.04558,0.05442,0.06442,0.07608,0.0905,0.1122,0.1485,0.3489
UGA,Uganda,SSA,3,2002,2002.36,,FALSE,TRUE,946.8904202,1.9,67.9209787055416,0.6508,0.2647,0.137,0.3889,0.4517,45.01,0.3436,,25.17,0.02362,0.0351,0.04357,0.05208,0.0612,0.07164,0.08533,0.1061,0.1467,0.3747
UGA,Uganda,SSA,3,2005,2005.33,,FALSE,TRUE,946.8904202,1.9,75.5986866016532,0.5638,0.2122,0.1041,0.3028,0.4294,51.99,0.3068,,27.68,0.02436,0.0362,0.04473,0.05387,0.06339,0.07494,0.09048,0.1138,0.153,0.3453
UGA,Uganda,SSA,3,2009,2009.4,,FALSE,TRUE,946.8904202,1.9,93.8094118959206,0.4459,0.1469,0.06699,0.205,0.442,63.14,0.328,,31.41,0.02316,0.03604,0.04486,0.05295,0.06201,0.07306,0.08734,0.1083,0.1479,0.3644
UGA,Uganda,SSA,3,2012,2012.45,,FALSE,TRUE,946.8904202,1.9,101.015468005438,0.3586,0.1079,0.04642,0.1461,0.4101,72.23,0.2795,,34.56,0.02512,0.03854,0.04771,0.05641,0.06578,0.0774,0.09206,0.114,0.1542,0.3287
UGA,Uganda,SSA,3,2016,2016.5,,FALSE,TRUE,946.8904202,1.9,96.9557881007177,0.4166,0.1322,0.05702,0.1781,0.4275,66.87,0.3022,,39.65,0.02525,0.03623,0.04483,0.05343,0.06319,0.07496,0.09047,0.1135,0.156,0.3421
UKR,Ukraine,ECA,3,1992,1992,,FALSE,TRUE,3.311231731,1.9,211.77845243959,0.02987,0.006807,0.002438,0.0087,0.2971,187,0.1524,,52.15,0.03102,0.04891,0.06134,0.07226,0.08287,0.09413,0.1074,0.1241,0.1494,0.2285
UKR,Ukraine,ECA,3,1993,1993,,FALSE,TRUE,3.311231731,1.9,212.964475298657,0.01315,0.002771,0.001055,0.003635,0.2893,184.6,0.1392,,52.18,0.03637,0.0518,0.06199,0.07138,0.0812,0.09217,0.1049,0.1221,0.1465,0.2316
UKR,Ukraine,ECA,3,1995,1995,,FALSE,FALSE,3.311231731,1.9,222.827619257238,0.05403,0.01438,0.006855,0.01766,0.3929,170.9,0.267,0.3318,51.51,0.02373,0.03794,0.04855,0.05915,0.07056,0.08353,0.0992,0.12,0.1533,0.304
UKR,Ukraine,ECA,3,1996,1996,,FALSE,TRUE,3.311231731,1.9,186.226828338329,0.05366,0.01473,0.006161,0.01941,0.3516,150.4,0.2126,,51.06,0.02807,0.04324,0.05452,0.06509,0.07535,0.08664,0.1005,0.12,0.1508,0.2757
